codelen	nnei	nind	nnon	npat	nsite	pCL	pFN	pCL2	pFN2	pCF	q
429	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
222	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
711	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
514	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
20	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
126	59	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
91	20	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
815	25	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
397	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
87	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
217	14	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
746	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
199	50	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
83	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
365	44	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
547	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
17	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
321	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
729	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
174	33	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
661	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
179	36	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
45	12	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
29	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
38	41	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
464	17	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1024	13	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
125	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
419	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
147	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1548	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
262	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
754	28	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
873	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
926	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
199	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
97	39	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
469	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
531	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
304	25	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
386	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
199	41	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
654	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
80	60	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
878	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
72	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
321	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
75	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
323	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
602	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
831	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
362	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
21	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
25	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
76	95	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
42	16	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
855	52	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
168	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
74	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
531	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
369	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
78	123	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
49	60	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
93	32	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
454	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
20	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
287	22	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
272	13	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
418	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
79	131	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
963	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
120	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
414	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
785	12	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
270	20	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
131	35	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
317	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
773	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
359	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
91	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
319	14	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
142	49	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
371	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
337	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
127	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
334	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
619	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
417	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1139	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
235	13	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
289	34	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
354	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
811	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
95	22	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1083	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1092	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
281	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
330	13	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
38	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
507	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
79	21	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
150	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
429	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
119	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
220	55	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1270	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
98	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
224	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1679	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1679	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
247	374	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
551	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
475	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
411	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
118	75	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
426	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
358	18	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
364	55	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
554	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1729	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
152	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
23	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
480	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
195	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
360	12	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
454	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
121	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
857	21	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
938	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1154	22	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
117	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
41	74	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
776	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
195	47	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
28	12	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
181	27	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
995	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
766	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
129	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
180	38	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
317	18	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
116	132	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
355	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
374	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
108	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
233	59	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
426	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
175	73	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
203	45	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
188	28	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
125	65	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
306	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1889	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1095	16	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
114	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
884	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
382	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
480	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1168	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
89	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
383	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
46	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
410	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
703	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
743	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
190	86	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
51	93	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
115	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
78	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
225	37	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
180	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
944	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
633	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4234	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
928	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1467	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1023	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
434	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
38	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
362	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
247	12	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
160	27	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
184	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
355	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
639	16	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
173	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
592	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
405	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
199	109	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
125	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
95	502	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
944	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
745	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
55	31	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
747	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
251	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
251	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
618	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
440	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
110	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
580	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
156	180	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
76	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
78	51	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
209	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
389	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
150	29	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
230	45	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
79	86	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
5	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
358	36	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
516	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
173	121	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1383	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
135	95	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
528	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
998	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
58	195	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
74	187	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
141	28	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1066	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
143	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
45	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
774	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
404	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
141	14	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1674	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
271	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
959	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
567	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
745	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1935	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
703	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
251	21	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
286	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
44	32	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
275	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
84	128	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
132	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
733	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
366	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
116	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
40	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
104	20	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
120	193	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
414	35	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
400	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
18	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
392	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
70	77	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
239	39	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
165	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
96	109	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
25	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
108	53	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
156	21	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
889	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
200	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
47	35	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
392	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
57	14	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
367	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
527	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
16	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
63	32	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
304	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1361	21	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
202	83	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
135	25	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
414	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
111	78	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
612	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
167	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
177	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1597	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1154	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
178	25	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
101	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
26	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
386	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
50	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
342	79	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
817	16	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
161	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
213	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
187	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
257	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
498	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
306	48	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
219	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
454	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1136	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
152	9	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
358	46	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
926	6	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
273	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
168	142	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
975	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
388	4	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
65	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
876	13	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
45	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
70	2	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
155	85	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
814	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
836	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
175	8	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
94	33	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1491	13	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
563	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
175	44	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
253	18	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
245	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1268	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
863	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
519	15	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
203	33	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
15	1	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
595	38	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
613	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
557	5	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
893	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
22	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1947	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
725	11	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2027	13	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
450	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
727	16	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
144	97	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
69	7	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
121	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
37	23	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
31	59	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1804	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
210	19	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1252	3	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
803	26	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
159	69	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1520	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1838	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
273	16	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
302	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
120	49	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
260	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
509	10	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
45	42	0	0	0	0	NaN	NaN	NaN	NaN	NaN	1.000000e-16
